statementId,fact,physical,literal language,positive,knowledge,everyday
2859,1,1,0,0,1,0
2860,1,0,1,0,1,1
2861,0,0,0,0,0,0
2862,0,0,1,0,1,1
2863,0,1,1,1,0,0
2864,1,0,1,0,1,1
2865,1,1,1,0,0,1
2866,0,1,1,1,0,0
2867,0,1,1,1,0,0
2868,0,1,1,0,0,1
2869,1,1,1,0,0,0
2870,0,0,1,0,0,1
2871,0,0,0,0,1,0
2872,0,1,1,0,1,1
2873,0,1,1,0,1,0
2874,0,0,1,1,0,1
2875,1,0,1,0,1,1
2876,0,0,1,0,0,0
2877,1,1,0,0,0,0
2878,1,1,1,1,1,0
2879,0,0,1,0,0,0
2880,0,0,1,0,1,1
2881,0,0,1,0,1,1
2882,0,1,0,1,1,1
2883,0,0,1,0,1,1
2884,0,0,1,0,0,1
2885,0,0,1,0,1,0
2886,0,0,1,0,0,0
2887,0,1,1,1,0,1
2888,1,1,1,1,0,1
2889,0,0,0,0,0,1
2890,0,0,1,0,0,0
2891,0,0,1,0,0,1
2892,1,0,1,0,0,1
2893,1,1,1,1,1,0
2894,0,1,1,1,0,0
2895,1,0,1,0,1,1
2896,0,0,1,0,0,1
2897,0,1,1,1,1,1
2898,0,0,1,0,1,0
2899,0,0,1,0,1,1
2900,1,1,1,0,1,1
2901,0,0,1,0,0,1
2902,0,1,1,1,0,1
2903,0,0,1,0,1,1
2904,0,1,0,1,0,1
2905,0,1,0,0,0,1
2906,1,1,1,1,0,1
2907,1,0,1,0,1,1
2908,0,0,1,0,1,1
2909,0,0,1,0,0,1
2910,1,1,1,1,0,0
2911,1,0,1,0,1,1
2912,1,0,1,0,1,1
2913,0,1,1,0,1,1
2914,0,1,1,0,1,0
2915,0,0,1,0,1,1
2916,0,0,1,0,1,1
2917,0,0,1,0,0,1
2918,0,0,1,0,1,1
2919,0,0,1,0,1,1
2920,0,1,0,0,0,0
2921,0,1,1,1,0,0
2922,0,0,0,0,1,1
2923,1,0,1,0,0,1
2924,1,0,0,0,0,1
2925,1,0,1,0,1,1
2926,0,0,1,0,0,0
2927,1,0,0,1,0,0
2928,0,0,0,0,0,1
2929,0,1,0,0,1,0
2930,0,0,1,0,1,1
2931,1,1,1,1,0,0
2932,1,0,1,0,1,1
2933,1,1,1,1,1,1
2934,1,1,1,1,0,1
2935,0,0,1,0,0,0
2936,0,0,1,0,1,1
2937,1,1,1,1,0,0
2938,0,0,1,0,0,0
2939,1,1,0,0,0,0
2940,1,1,1,0,1,0
2941,1,0,1,1,0,0
2942,1,1,1,1,0,1
2943,0,0,1,0,0,1
2944,1,0,1,1,0,0
2945,1,1,1,1,1,1
2946,1,1,1,1,1,1
2947,1,1,1,1,1,1
2948,1,0,0,1,0,1
2949,0,0,1,0,0,1
2950,1,1,1,0,1,1
2951,0,1,1,0,0,0
2952,0,0,1,0,1,1
2953,1,0,1,0,0,1
2954,0,0,1,0,0,0
2955,1,1,1,1,0,0
2956,1,1,1,1,0,0
2957,0,0,1,0,0,0
2958,0,0,1,0,0,1
2959,0,0,1,1,1,1
2960,0,0,1,0,1,0
2961,0,0,1,0,1,0
2962,0,0,0,0,0,0
2963,1,1,1,1,0,0
2964,0,1,0,0,1,1
2965,0,0,0,0,1,0
2966,0,0,1,0,1,0
2967,0,0,1,0,1,1
2968,0,0,0,0,0,0
2969,1,1,1,1,0,0
2970,0,0,1,0,1,0
2971,1,0,1,0,0,1
2972,0,0,1,0,1,1
2973,0,0,1,0,1,1
2974,0,0,1,1,0,0
2975,0,1,0,0,1,1
2976,1,0,1,0,1,1
2977,1,1,1,1,1,0
2978,1,0,1,0,0,0
2979,0,0,0,0,0,1
2980,1,0,1,0,1,1
2981,1,0,0,0,0,1
2982,0,0,1,0,0,0
2983,0,0,0,0,0,0
2984,1,1,1,1,1,1
2985,0,1,1,0,0,1
2986,0,1,0,1,0,0
2987,1,0,1,0,0,0
2988,0,1,1,1,1,0
2989,1,1,1,0,0,1
2990,0,0,1,0,1,1
2991,1,1,1,1,1,0
2992,0,0,1,0,1,0
2993,0,0,1,0,0,1
2994,0,0,0,0,1,0
2995,0,0,1,0,1,0
2996,0,0,0,0,1,0
2997,1,0,0,0,1,0
2998,0,0,1,0,1,1
2999,1,0,0,0,0,0
3000,1,0,1,0,1,0
3001,0,0,0,0,1,0
3002,0,0,1,0,0,0
3003,0,0,0,0,0,0
3004,0,1,1,1,0,0
3005,0,0,1,0,0,1
3006,0,0,1,1,0,0
3007,1,1,1,1,0,0
3008,0,0,1,0,0,0
3009,0,0,1,0,0,1
3010,0,0,1,1,1,0
3011,0,0,1,0,1,0
3012,0,0,1,0,0,0
3013,0,0,1,0,1,0
3014,0,0,1,0,1,0
3015,0,0,1,0,1,1
3016,0,0,1,0,0,0
3017,0,0,1,0,0,1
3018,1,1,1,0,1,0
3019,1,0,1,0,1,0
3020,1,0,1,0,0,0
3021,1,1,1,0,1,0
3022,1,1,1,0,0,0
3023,0,0,1,0,1,1
3024,1,1,1,1,1,1
3025,0,0,1,0,1,0
3026,0,1,1,0,0,1
3027,0,0,0,0,0,0
3028,0,0,1,0,0,1
3029,0,0,1,0,1,1
3030,0,0,1,0,1,1
3031,0,0,0,0,0,0
3032,0,1,1,1,0,1
3033,0,0,1,0,0,0
3034,0,0,1,0,1,1
3035,0,0,1,0,1,0
3036,0,0,0,0,0,0
3037,1,0,1,1,0,1
3038,1,1,1,1,1,0
3039,1,1,1,1,0,1
3040,0,1,0,0,0,1
3041,0,0,1,1,1,1
3042,0,1,1,1,1,0
3043,0,0,0,0,0,0
3044,1,1,1,1,0,0
3045,0,0,1,0,1,1
3046,0,0,0,1,0,0
3047,0,0,1,0,1,1
3048,0,0,1,0,0,1
3049,1,1,1,1,1,1
3050,0,0,1,0,0,0
3051,0,0,0,0,1,0
3052,0,0,1,0,0,0
3053,1,1,0,0,1,1
3054,0,0,1,0,0,0
3055,1,1,0,1,0,1
3056,0,1,1,0,1,0
3057,1,1,1,1,1,1
3058,0,0,0,0,1,1
3059,0,0,1,0,1,0
3060,0,0,1,0,0,1
3061,1,0,1,0,1,1
3062,1,1,1,1,1,0
3063,1,1,1,1,1,1
3064,1,1,1,1,1,1
3065,0,0,1,0,0,0
3066,0,0,0,0,0,1
3067,1,0,0,0,0,1
3068,0,0,0,0,0,1
3069,1,0,1,0,1,1
3070,1,1,1,1,1,1
3071,0,0,1,0,1,1
3072,1,0,0,0,0,0
3073,0,0,1,0,1,1
3074,0,0,0,0,1,1
3075,0,0,1,0,1,0
3076,0,0,1,0,1,1
3077,0,0,1,1,0,0
3078,1,1,1,1,0,0
3079,0,1,0,1,0,0
3080,0,0,1,0,0,0
3081,0,0,1,0,0,0
3082,1,1,1,1,0,1
3083,0,1,1,0,1,0
3084,1,1,1,1,1,1
3085,1,0,1,1,1,1
3086,0,0,1,0,1,0
3087,1,0,1,0,0,1
3088,0,0,1,0,0,1
3089,1,0,1,0,0,1
3090,1,1,1,1,1,1
3091,1,1,1,0,1,1
3092,0,0,1,0,0,1
3093,1,1,1,1,0,1
3094,0,0,1,0,0,0
3095,0,0,1,0,0,1
3096,1,0,1,1,1,1
3097,1,0,1,0,0,1
3098,1,0,1,0,0,1
3099,0,0,1,0,0,1
3100,1,1,1,1,0,1
3101,0,0,0,0,1,1
3102,0,0,1,0,0,1
3103,1,1,1,1,1,1
3104,0,0,1,1,1,0
3105,1,1,1,1,1,0
3106,1,1,0,0,0,1
3107,1,0,1,0,1,1
3108,0,0,0,0,1,1
3109,0,0,1,1,0,1
3110,1,0,1,0,0,1
3111,0,0,1,0,1,1
3112,1,0,1,0,0,1
3113,0,0,1,0,0,1
3114,1,1,1,1,1,1
3115,1,0,1,0,1,1
3116,0,0,1,0,1,1
3117,1,0,1,0,0,1
3118,1,1,1,0,1,1
3119,1,0,1,0,1,1
3120,1,1,1,0,1,1
3121,0,0,1,0,0,1
3122,1,1,1,0,1,0
3123,1,1,1,0,1,1
3124,0,0,0,0,0,1
3125,1,1,1,0,1,1
3126,1,1,1,0,1,1
3127,0,0,1,0,1,1
3128,1,0,1,1,1,0
3129,1,0,1,0,1,1
3130,0,0,1,0,0,1
3131,0,0,1,0,0,1
3132,1,0,1,0,0,1
3133,0,0,1,1,0,1
3134,1,1,1,0,1,1
3135,0,0,1,0,0,1
3136,1,1,1,1,1,1
3137,1,0,1,1,1,1
3138,1,1,1,0,1,1
3139,1,1,1,0,1,1
3140,1,0,1,0,1,1
3141,1,1,1,0,1,1
3142,1,1,1,1,1,1
3143,1,1,1,0,1,1
3144,1,0,1,0,0,0
3145,0,0,1,0,1,1
3146,1,1,1,1,1,1
3147,1,0,1,0,1,1
3148,1,1,1,1,1,1
3149,1,0,1,1,1,1
3150,1,1,1,1,1,1
3151,0,0,1,1,1,1
3152,1,1,1,1,1,1
3153,1,1,1,0,1,1
3154,1,0,1,0,0,0
3155,1,0,1,0,1,1
3156,0,0,1,1,1,1
3157,1,0,1,0,1,1
3158,1,1,1,1,1,1
3159,1,1,0,0,0,1
3160,1,0,1,0,1,1
3161,0,1,1,0,0,1
3162,1,1,1,1,0,1
3163,1,1,1,1,1,1
3164,1,0,1,0,0,1
3165,1,1,1,1,1,1
3166,1,1,1,1,1,1
3167,1,0,1,0,1,1
3168,1,0,1,0,1,1
3169,1,1,1,1,0,0
3170,1,1,1,1,1,1
3171,1,1,1,0,1,1
3172,1,0,1,1,1,1
3173,1,0,1,0,1,1
3174,0,0,1,0,0,1
3175,1,1,1,1,1,1
3176,0,0,1,0,0,1
3177,0,0,1,0,0,1
3178,1,0,1,0,1,1
3179,1,0,1,1,0,1
3180,0,0,1,0,1,1
3181,0,1,1,0,0,1
3182,1,0,1,1,0,1
3183,1,0,1,0,1,1
3184,0,1,1,0,1,1
3185,1,0,1,0,0,1
3186,1,0,1,0,1,1
3187,1,1,1,0,1,1
3188,1,1,1,1,1,1
3189,1,1,1,0,1,1
3190,1,1,1,0,1,1
3191,1,0,1,0,0,1
3192,1,1,1,1,1,1
3193,1,0,1,0,0,1
3194,0,0,1,0,1,1
3195,1,0,1,0,0,1
3196,0,0,1,0,1,0
3197,0,0,1,0,0,1
3198,1,1,1,0,1,1
3199,0,0,1,0,1,1
3200,1,1,1,1,1,1
3201,0,0,1,0,0,1
3202,1,0,1,1,1,1
3203,0,0,1,0,0,0
3204,1,0,1,1,1,1
3205,0,0,0,0,0,0
3206,1,0,1,0,0,1
3207,1,1,1,1,0,0
3208,1,1,1,1,1,0
3209,0,0,1,0,1,1
3210,1,0,1,0,0,1
3211,0,0,1,0,0,0
3212,1,1,1,1,1,1
3213,0,1,0,1,0,0
3214,0,0,0,0,0,1
3215,1,0,1,1,1,0
3216,1,0,1,1,0,1
3217,0,0,1,0,0,1
3218,0,1,1,0,0,1
3219,0,0,1,0,0,1
3220,1,1,0,1,0,1
3221,1,1,1,1,1,1
3222,0,1,0,0,0,0
3223,1,0,1,1,1,1
3224,1,1,1,1,0,0
3225,0,0,1,0,0,1
3226,0,0,0,0,0,0
3227,0,0,1,0,1,1
3228,1,0,0,1,0,0
3229,0,0,0,0,0,0
3230,0,1,0,0,0,0
3231,1,1,0,0,0,0
3232,0,1,1,1,0,0
3233,0,0,1,0,0,0
3234,0,0,1,1,1,0
3235,1,0,1,1,1,0
3236,1,1,1,1,1,1
3237,1,0,1,0,1,1
3238,0,0,0,0,1,0
3239,1,1,1,1,0,1
3240,0,0,1,0,1,1
3241,0,1,1,0,0,1
3242,0,0,1,0,0,0
3243,1,1,1,0,1,1
3244,0,0,0,0,0,0
3245,1,1,1,0,1,1
3246,1,1,1,0,1,1
3247,1,1,1,0,0,0
3248,0,0,1,0,0,0
3249,0,0,0,0,1,0
3250,0,0,1,1,0,0
3251,1,0,1,1,0,1
3252,1,1,1,1,0,1
3253,0,1,1,1,1,0
3254,0,0,1,0,0,1
3255,0,0,1,0,0,1
3256,0,0,1,0,1,1
3257,0,0,1,0,1,1
3258,1,1,1,0,0,1
3259,1,1,1,1,0,1
3260,0,0,0,0,0,0
3261,0,0,0,0,0,1
3262,0,0,1,0,1,0
3263,0,0,1,0,1,0
3264,0,0,0,0,1,0
3265,0,0,1,0,0,0
3266,0,0,1,0,0,1
3267,1,1,1,0,1,0
3268,0,0,1,0,1,1
3269,0,0,1,0,1,1
3270,1,1,1,1,0,1
3271,0,1,1,1,1,0
3272,0,0,1,0,0,0
3273,0,0,1,0,1,1
3274,1,0,1,0,1,0
3275,1,1,0,0,0,1
3276,0,0,1,0,0,0
3277,0,0,1,0,1,1
3278,0,1,0,0,0,1
3279,0,0,1,0,1,1
3280,0,0,0,1,1,1
3281,1,0,1,1,1,1
3282,0,0,1,1,1,1
3283,1,1,1,1,0,0
3284,1,1,0,0,1,1
3285,1,0,1,0,1,0
3286,1,1,1,1,0,0
3287,1,1,1,1,1,1
3288,0,1,1,0,1,0
3289,1,1,1,0,1,1
3290,1,0,1,1,1,0
3291,1,1,1,1,1,1
3292,0,1,1,1,1,0
3293,0,0,1,0,1,1
3294,0,0,0,0,0,0
3295,0,1,1,0,0,1
3296,0,0,1,0,0,0
3297,0,0,1,0,0,1
3298,0,0,1,0,1,1
3299,0,0,1,0,0,0
3300,0,0,0,0,1,1
3301,0,1,1,1,0,0
3302,0,1,0,1,0,0
3303,0,0,1,0,0,0
3304,0,0,1,0,0,1
3305,1,1,1,1,0,1
3306,0,0,0,0,0,0
3307,0,0,1,0,1,1
3308,0,0,1,0,1,0
3309,0,0,1,0,0,0
3310,1,0,1,1,1,1
3311,1,0,1,1,0,0
3312,0,0,1,0,1,1
3313,0,0,1,0,1,1
3314,0,0,0,0,1,0
3315,0,0,1,0,0,1
3316,1,1,1,1,1,0
3317,0,0,1,0,0,0
3318,0,1,0,0,0,0
3319,0,0,1,0,0,1
3320,0,0,0,0,1,1
3321,1,1,1,1,0,1
3322,0,1,0,1,0,0
3323,0,0,1,0,1,1
3324,1,1,1,1,1,1
3325,0,0,1,0,1,0
3326,0,0,1,0,0,0
3327,0,0,1,0,1,1
3328,0,0,0,0,1,1
3329,1,1,1,1,1,0
3330,0,0,1,0,0,0
3331,0,1,1,1,0,1
3332,0,0,1,0,1,0
3333,1,0,1,1,0,1
3334,0,0,0,0,0,0
3335,1,1,1,0,0,0
3336,0,0,1,0,1,1
3337,0,0,1,0,1,1
3338,0,0,1,0,1,1
3339,1,1,0,1,0,1
3340,0,0,1,0,1,1
3341,1,1,1,1,1,1
3342,1,1,1,1,1,1
3343,1,1,0,0,1,1
3344,1,0,0,0,1,0
3345,1,1,1,1,1,1
3346,1,1,1,0,1,1
3347,1,1,1,1,0,0
3348,0,0,1,0,1,1
3349,1,1,1,1,1,1
3350,1,1,1,1,1,1
3351,1,1,1,0,0,1
3352,1,1,1,1,1,1
3353,1,1,1,0,0,1
3354,0,0,1,0,1,1
3355,1,1,1,0,1,1
3356,1,1,1,1,1,1
3357,0,0,1,0,0,1
3358,0,0,1,0,1,1
3359,0,0,1,0,0,1
3360,1,1,1,1,0,1
3361,1,1,1,1,1,1
3362,0,0,1,0,1,1
3363,0,1,1,1,1,1
3364,0,0,1,0,1,0
3365,0,1,1,0,1,0
3366,1,1,0,0,0,1
3367,0,0,1,0,0,0
3368,0,0,1,0,1,0
3369,1,0,1,1,1,0
3370,1,0,1,1,0,1
3371,1,1,1,0,1,1
3372,0,0,1,0,0,1
3373,1,0,1,1,1,0
3374,1,1,1,1,1,1
3375,0,0,1,0,1,1
3376,0,0,1,0,1,0
3377,1,0,1,0,1,1
3378,0,1,1,0,0,1
3379,1,1,1,0,0,1
3380,0,0,1,0,0,1
3381,0,0,1,1,1,0
3382,0,0,1,0,1,1
3383,1,0,1,0,1,1
3384,0,0,1,0,0,1
3385,0,0,1,0,1,1
3386,1,0,1,0,1,1
3387,1,1,1,1,1,1
3388,1,1,1,1,1,1
3389,1,1,1,0,0,1
3390,1,1,1,0,1,1
3391,1,0,1,0,1,1
3392,1,1,0,1,0,0
3393,1,0,1,1,1,1
3394,1,0,1,1,0,1
3395,0,0,1,0,0,1
3396,0,0,1,0,1,1
3397,0,0,1,0,1,1
3398,1,0,1,0,1,1
3399,0,1,1,0,0,1
3400,1,0,1,1,1,1
3401,1,0,1,0,0,1
3402,1,1,1,0,0,1
3403,1,1,1,1,1,1
3404,0,1,1,0,1,1
3405,1,1,0,1,0,1
3406,0,0,1,0,0,1
3407,0,1,1,1,1,1
3408,0,0,1,0,1,1
3409,1,0,1,1,0,1
3410,1,1,1,0,1,1
3411,1,0,1,0,1,1
3412,1,0,1,0,1,1
3413,1,0,1,0,1,1
3414,0,0,1,0,0,1
3415,1,1,1,1,1,1
3416,1,1,1,0,1,1
3417,1,1,1,0,1,1
3418,1,1,1,1,1,1
3419,1,1,1,1,1,1
3420,0,0,1,0,0,1
3421,0,0,1,0,0,1
3422,1,1,1,0,1,1
3423,1,1,1,1,0,1
3424,0,0,1,0,0,1
3425,1,0,1,0,1,1
3426,0,0,1,0,0,1
3427,0,0,1,0,0,1
3428,0,0,1,0,0,1
3429,1,0,1,0,1,1
3430,0,0,0,0,1,1
3431,0,0,1,0,1,1
3432,0,1,1,0,1,1
3433,0,0,1,0,1,1
3434,0,0,1,0,1,0
3435,0,0,1,0,1,1
3436,0,0,0,0,0,1
3437,0,0,1,1,0,0
3438,1,0,0,1,1,1
3439,1,1,1,0,0,0
3440,0,0,1,0,1,1
3441,0,0,1,0,0,1
3442,0,0,0,0,1,0
3443,0,0,0,1,0,1
3444,1,1,1,1,1,1
3445,1,1,0,0,1,1
3446,0,0,1,0,0,0
3447,0,0,1,0,1,1
3448,0,0,0,0,0,1
3449,0,0,0,1,0,0
3450,0,1,0,0,0,0
3451,1,1,1,1,1,0
3452,1,1,1,1,1,0
3453,0,0,0,0,0,1
3454,0,0,0,0,0,0
3455,1,1,1,1,1,1
3456,1,0,1,0,0,1
3457,0,0,1,0,1,0
3458,1,0,1,0,1,1
3459,1,0,1,1,1,1
3460,1,0,1,0,1,1
3461,0,0,1,0,1,1
3462,1,1,1,1,1,1
3463,0,0,1,0,1,1
3464,0,0,1,0,1,1
3465,0,0,0,0,0,0
3466,1,1,1,0,1,1
3467,1,1,1,1,1,1
3468,1,1,1,0,1,1
3469,0,0,1,0,1,1
3470,1,0,1,0,0,1
3471,1,1,1,1,1,1
3472,0,0,1,0,1,1
3473,0,0,1,0,0,1
3474,1,0,1,1,0,1
3475,1,1,1,0,0,0
3476,0,1,0,0,0,1
3477,0,0,1,0,1,1
3478,0,0,1,0,1,1
3479,1,1,1,0,1,1
3480,1,1,0,1,1,0
3481,0,1,1,0,1,1
3482,0,0,1,0,0,0
3483,0,1,0,0,0,0
3484,0,1,1,0,1,0
3485,1,1,1,0,1,1
3486,1,0,1,0,0,1
3487,0,0,0,0,1,1
3488,1,1,1,1,1,1
3489,1,0,1,0,1,1
3490,1,1,1,1,1,1
3491,1,1,1,0,1,1
3492,1,0,1,0,1,1
3493,1,0,1,0,1,1
3494,1,0,1,0,1,1
3495,1,0,1,0,1,1
3496,0,0,1,0,0,0
3497,0,0,1,0,1,1
3498,1,1,1,1,1,1
3499,0,0,1,0,1,1
3500,1,1,1,1,1,1
3501,0,0,1,0,1,1
3502,1,1,1,1,0,1
3503,0,0,1,0,0,0
3504,0,0,1,0,1,1
3505,1,0,1,0,1,1
3506,1,1,1,0,1,1
3507,0,0,1,0,0,1
3508,1,1,1,1,1,1
3509,0,0,1,0,0,1
3510,0,0,1,0,1,1
3511,1,0,1,0,1,1
3512,0,0,1,0,1,1
3513,1,1,1,0,0,1
3514,0,0,0,0,1,0
3515,1,1,0,1,0,1
3516,0,0,1,0,1,1
3517,1,0,0,0,0,1
3518,0,0,0,0,0,0
3519,0,1,1,1,0,0
3520,1,1,0,0,1,0
3521,0,1,1,1,1,0
3522,0,0,0,0,0,0
3523,0,1,1,1,0,1
3524,0,0,0,0,0,0
3525,0,0,1,0,1,1
3526,0,1,0,0,1,1
3527,0,0,1,0,0,1
3528,0,1,1,0,1,1
3529,0,0,0,0,1,0
3530,1,1,1,1,0,0
3531,0,0,1,0,1,0
3532,1,1,1,0,1,0
3533,0,0,1,0,0,1
3534,0,0,1,0,0,1
3535,0,0,1,0,1,0
3536,0,0,1,0,0,1
3537,0,1,1,1,0,0
3538,0,0,0,0,1,1
3539,0,0,1,0,0,1
3540,0,0,1,0,1,0
3541,0,0,1,0,1,0
3542,0,1,1,0,1,0
3543,1,1,1,1,0,1
3544,0,0,0,0,1,0
3545,0,1,1,0,1,1
3546,1,1,1,1,1,0
3547,0,0,1,0,1,1
3548,1,0,1,0,1,0
3549,1,1,1,1,1,1
3550,0,1,1,0,0,1
3551,1,1,1,0,1,1
3552,1,1,1,1,1,1
3553,1,1,1,1,0,1
3554,0,0,1,0,1,1
3555,1,1,1,1,0,0
3556,0,0,1,0,0,0
3557,0,0,1,1,1,0
3558,1,1,1,1,1,1
3559,0,1,0,0,0,0
3560,0,0,0,0,0,1
3561,0,0,1,0,1,1
3562,0,0,1,1,0,1
3563,0,1,0,0,0,1
3564,0,0,1,1,0,1
3565,1,1,1,1,1,1
3566,0,0,0,0,1,0
3567,0,0,1,0,1,1
3568,1,0,1,0,1,0
3569,0,0,0,0,1,1
3570,0,0,1,0,1,0
3571,0,0,0,0,1,1
3572,0,0,1,0,0,1
3573,1,1,1,0,0,0
3574,0,0,0,0,1,0
3575,0,0,0,0,0,0
3576,0,0,1,0,0,0
3577,0,0,1,0,1,1
3578,1,1,1,0,0,1
3579,0,0,1,0,1,0
3580,0,0,1,0,0,0
3581,0,1,1,1,0,0
3582,1,1,0,0,1,0
3583,1,1,0,0,0,0
3584,1,1,1,0,1,0
3585,0,0,1,0,0,1
3586,0,0,0,0,1,0
3587,0,1,0,1,1,0
3588,0,0,1,0,0,1
3589,0,0,1,0,0,1
3590,1,1,1,1,1,0
3591,0,0,1,0,0,1
3592,1,0,1,1,0,1
3593,1,1,1,1,0,0
3594,0,0,0,1,1,0
3595,1,1,1,1,1,1
3596,0,0,1,0,0,1
3597,0,0,1,0,1,0
3598,1,0,0,0,0,1
3599,1,1,1,1,0,0
3600,0,0,1,0,0,0
3601,0,0,1,0,0,1
3602,0,0,1,0,1,1
3603,1,0,0,1,1,1
3604,0,0,0,0,1,0
3605,0,1,0,1,0,0
3606,0,0,1,0,1,1
3607,1,1,1,1,0,0
3608,1,0,0,0,1,0
3609,0,0,0,0,1,1
3610,0,0,0,0,0,1
3611,0,0,0,0,1,0
3612,0,1,1,0,0,0
3613,0,0,0,0,1,0
3614,1,1,1,1,1,1
3615,0,0,0,0,0,1
3616,1,1,1,1,1,1
3617,0,1,0,0,1,1
3618,1,1,1,1,1,1
3619,0,1,1,1,1,0
3620,1,1,1,1,1,1
3621,1,1,1,0,0,1
3622,0,0,0,1,0,0
3623,0,1,1,1,1,0
3624,1,0,1,1,0,1
3625,1,1,1,0,0,1
3626,0,0,1,0,1,0
3627,0,0,1,0,0,0
3628,1,0,1,0,1,1
3629,0,0,1,0,0,0
3630,0,0,1,0,1,0
3631,0,1,1,1,0,0
3632,0,0,0,0,0,0
3633,1,0,1,0,0,1
3634,1,1,1,0,0,0
3635,1,0,1,0,1,1
3636,0,0,0,0,0,1
3637,1,1,1,1,1,1
3638,0,1,0,1,1,1
3639,1,1,0,0,1,1
3640,0,0,1,0,1,0
3641,0,0,0,0,1,0
3642,1,0,1,1,0,1
3643,1,1,1,0,0,1
3644,0,0,1,0,1,1
3645,1,1,1,1,0,0
3646,0,0,1,0,0,1
3647,0,0,1,0,1,0
3648,0,0,1,1,1,1
3649,1,1,1,1,1,1
3650,0,0,1,0,1,1
3651,1,0,1,0,1,1
3652,1,0,0,0,0,0
3653,1,1,1,1,1,1
3654,0,0,0,0,1,0
3655,0,0,1,0,1,1
3656,0,0,0,0,0,0
3657,0,1,0,0,0,1
3658,0,1,1,1,0,0
3659,0,0,1,0,0,1
3660,0,0,1,0,0,1
3661,0,0,1,0,0,0
3662,1,0,0,0,0,1
3663,1,1,0,0,0,0
3664,1,1,0,0,0,0
3665,0,0,0,0,0,0
3666,0,0,0,0,1,0
3667,0,1,0,0,0,1
3668,0,0,1,0,0,1
3669,0,0,1,0,1,0
3670,1,1,1,1,1,0
3671,1,0,1,0,1,1
3672,0,0,0,0,1,0
3673,0,0,0,0,1,0
3674,0,0,0,1,1,1
3675,0,0,1,0,1,0
3676,1,1,1,1,1,0
3677,0,1,0,1,0,0
3678,0,0,0,0,1,0
3679,0,0,1,0,1,0
3680,0,0,1,0,1,1
3681,1,1,1,1,1,0
3682,1,1,1,0,1,0
3683,1,0,1,1,0,1
3684,1,1,1,1,0,1
3685,0,0,1,1,1,0
3686,1,1,1,1,0,1
3687,0,0,1,0,1,1
3688,0,0,1,0,1,0
3689,0,0,0,0,1,1
3690,0,0,1,0,1,1
3691,0,0,1,0,1,1
3692,0,0,0,0,0,0
3693,1,0,1,0,1,0
3694,1,1,1,0,1,0
3695,0,0,1,0,1,0
3696,0,0,0,0,0,0
3697,0,0,1,0,0,1
3698,0,0,1,0,0,1
3699,1,1,1,1,1,0
3700,0,0,1,0,0,0
3701,0,0,0,0,0,0
3702,0,0,1,0,0,1
3703,0,0,1,0,1,0
3704,0,0,1,0,1,1
3705,0,0,1,0,1,0
3706,0,0,1,0,0,1
3707,1,0,1,0,1,1
3708,0,0,1,0,0,1
3709,1,0,1,0,0,0
3710,0,0,0,0,0,1
3711,1,1,1,0,0,0
3712,0,0,1,0,0,0
3713,0,0,0,0,0,0
3714,1,1,1,1,1,0
3715,1,1,1,0,0,0
3716,1,0,0,0,0,0
3717,0,0,1,0,0,1
3718,1,0,1,1,1,1
3719,1,0,0,1,0,0
3720,0,0,0,0,1,1
3721,0,0,1,1,0,0
3722,0,0,0,0,1,0
3723,0,1,1,0,0,1
3724,1,1,1,0,0,1
3725,0,0,0,0,1,0
3726,1,0,1,0,1,1
3727,1,0,1,0,0,0
3728,0,0,0,0,1,0
3729,1,0,0,1,0,1
3730,1,1,0,0,0,0
3731,1,1,1,1,0,0
3732,0,0,1,0,1,1
3733,0,1,0,0,1,0
3734,0,0,1,0,0,1
3735,0,0,0,0,0,0
3736,0,0,0,0,0,1
3737,1,0,0,0,0,0
3738,0,0,0,1,1,0
3739,0,0,0,0,1,0
3740,0,0,1,0,1,1
3741,1,1,1,1,0,0
3742,0,0,1,0,0,0
3743,1,1,1,0,0,1
3744,0,1,0,1,1,0
3745,1,1,1,1,1,1
3746,0,0,0,0,1,1
3747,1,1,1,1,1,1
3748,0,1,0,1,1,1
3749,1,0,1,1,1,1
3750,1,0,1,1,1,1
3751,0,0,1,0,1,0
3752,0,0,0,0,1,0
3753,1,1,0,0,0,0
3754,1,1,0,1,0,1
3755,0,0,0,0,0,0
3756,0,0,1,0,1,1
3757,0,0,1,0,0,1
3758,0,0,1,0,0,0
3759,1,0,1,0,0,0
3760,0,0,0,0,0,0
3761,0,1,0,1,0,0
3762,1,1,1,1,1,1
3763,1,0,1,0,0,0
3764,0,0,1,0,0,0
3765,0,1,1,0,0,1
3766,0,0,1,0,0,0
3767,0,0,1,0,1,0
3768,0,0,1,0,1,0
3769,0,0,1,0,1,1
3770,0,0,1,0,0,0
3771,0,0,0,1,0,1
3772,0,0,0,0,0,1
3773,0,0,0,0,1,0
3774,0,0,0,0,0,1
3775,1,0,1,1,1,0
3776,0,0,0,0,0,0
3777,0,0,0,0,1,0
3778,0,0,0,0,0,0
3779,0,1,0,0,1,1
3780,0,1,1,0,0,0
3781,1,1,1,1,1,1
3782,1,1,0,1,1,1
3783,1,1,1,1,1,1
3784,1,1,1,1,1,1
3785,1,1,1,1,1,1
3786,1,1,1,0,0,1
3787,1,0,0,0,0,1
3788,0,1,0,0,1,0
3789,0,0,1,0,0,0
