,crt,rme,demo,iter,diff-crt,num-crt-matches,diff-rme,num-rme-matches
18400,eJD47Cj3YSTXyhnJwfFGJBAfAOwhmJZU,ZKaQ_3-zcdLvhFZ2WCeJ0JEZTnMfPJKL,IV6Aw3Hi2tM-PiS7p1fWKI_RkFbCxJzi,1,0.751,1,0.572,1
18401,9zl-dtzDr8YCkNCZYdAsC2xooneQGzf0,KbE21or3BOkyFmvdXMjWwy8T2-ihwgIe,IBtOKXaHWm6pDkjlIYF1OQkvid0RfgQf,1,0.321,1,0.572,1
18402,NGhHy2uloeCSoe5OBj6f4LNdpE2tsWuW,lq2iDK3_pXS97ZGHjqt7sNf0kzImyJn_,oZrmj5V-yzzBnNujF1iC2f7dJj-eey2B,1,0.716,2,0.573,2
18403,HHzq2tmVjodnQ0ZG9dPwPgs_2INWu1uy,8t9BMaVxmOcISxFjndcllLmbT_G02vYI,I9jekVb_YWkORRyZYO8eIFUwJmf2epJK,1,0.335,1,0.573,1
18404,qvrosNCKegjh3NkwqC4FuRRlW5S07nHt,RuJVBZuRjmjlrZrv4-tDXSjMrhLPe0Gy,XpSleZzq9eZDIrJq6DkLZ2ovosH4gLQz,1,1.124,1,0.573,1
18405,w1O8Fbdb1MIcca5G0sjHP_DTwxSd56jl,CIZKeDLjVKQNvjK_jmGsWHQP3FJ0fvP4,_3CETcJjEXff2CUFEl2qTZu9E3rz2qo7,1,0.336,1,0.573,2
18406,u4JD0p0xtWbirp6zpKnGcYmkyLxAOwgM,-IHSiJLlmewERGg1Cf88E6D0yYTMf2BO,EXOX660sPiKegu-PxNwLMH3ENIhgHeTJ,1,0.156,1,0.573,1
18407,beL4rnkK56HVnPbljpVzbiITruEPvQLj,gzp3QXhI-59af-eo6qSJ4VzFvX8d1dNu,W1eFD_ZzfnCmgvn4EMfEYXdbrG7oR2Ys,1,0.064,1,0.573,2
18408,PCdloICCpRsoe4Ku7UJor3ciEik1SvBm,EPmxsYExSqvpEye0RfQffxGCF4EkMqwi,bhl1-IrMi1h-Y4mB-3KpjMBSHAidqueg,1,0.265,1,0.573,1
18409,QWesZ43WugYcoSSTwr2Z-Pefz1q4n1Fd,V1Djp1Nxi7072HJOaBkizgB-0W1TNs2S,uXXWKt0SMDeK37d_vPP2jAz8Bt7H2Sx1,1,0.279,1,0.573,1
18410,fkEmC9YZr0ys4WpCRBSxEhrsefKJUJCA,iHOcg_giEUPtyUWQEiS2lJ_gD1SmsTbK,UMs_WknkmHjT3HmCcFkdjZH8T4NsgO7T,1,0.178,2,0.573,2
18411,KTrrC1QuRO-ZwICWoluX8UQWf2u0CenH,JEGjNt1K5BvSCwG_e83-6HBjfrX9-Oxp,vfsDivqJluji8I4Zit5ob0jsgxoF45U0,1,0.115,1,0.573,1
18412,s6q3W4mIMT2IVX-9dL-Cy2VOmOugPVJL,nCit191YchCUfdugNqPLfkm-UBVid9EA,ANuy6uUsnD3GG2MSUpdGQ1s0fnNvyXdB,1,0.278,2,0.573,1
18413,K-Ai7S4g7v8Als6TCvh2BRxvL8hCCj-y,rw8eQv_dDsNsJId2Vni_0yLjnmNE-9EK,OLHVjKGEWwJs-AK-cnUWOVJ0iyk1PLgX,1,0.492,2,0.573,3
18414,NBn0YKA44kkV1-KyGULueAWWo4FwaIVv,X536mPLE6r_Tv0VP5Zy8smzfxmXgxIn9,6u960nZZXcYHWnhLBBwh3Di5VR5qJQXu,1,1.2770000000000001,1,0.573,1
18415,lZUkQaM7-zQCZnyRsUGRxW4wH358jrOv,ui_ZUn7mPl3Z0y3Ji8BAMt5xMAnVbPM-,efu0WyBzdu6xQRdkgJZg7HuyQgkyVAbY,1,1.449,1,0.573,1
18416,gViIQ15w4YvMha9G6VJerm6KLmHC9AU6,LNvBH-zkWLY3wRBV1sZZouLhNekGybiK,_hmrdxHXWXpSBz6B_u1eZd1Km33ACcUJ,1,0.851,1,0.573,1
18417,zATEUbjdpIKKBK5pnXnuGQxtXs8LBojc,2-g9vEiXbTiO-KrpfYW7SVlMpb0rtsjD,cmdTeIeA5-tnOxKyuEy974IXB97KWsA5,1,0.286,2,0.573,2
18418,4l3gUf4cFoVO_YwM7MSbbi6PHAEKmtee,kPzGCxwG-9dyDOM4qK5fMcwYHAXwPere,XmdOmMs-GvFIlLvSaCcRCaPwmRs3SByB,1,0.242,1,0.573,1
18419,QAG_nEQtS7UbmySf-K6jeDRdkF0x1xt7,xWqBom6ZS62L6Q74sfkO6d1sb4YliEfe,VJnhgmU2_AyvGE6N_hstj_heCxa-HPCc,1,0.093,1,0.573,1
18420,ONE1cQjGGTlWc57kA5ksyKxTxDVLk43D,SFGCwkjqyHVqmMHz8TRrtBcFrPfzQxh-,I3VYWLJWZ-Gio6YipKjcWZR6I4tn37b5,1,0.011,3,0.573,4
18421,AjvvNCtURuymvC9BrPATLuy4NfZNNSBd,_NI8IgGvyJFQMrgxG2nXOJNlM9a0Rue3,wbW7Hs82DVe8LZKhbM6OWzzC_am9fCzU,1,0.575,3,0.573,3
18422,S_ZMd_J5RW7Ao5tZvQW6_ahbt6GVsAwp,73anOwmCJFQhXQxj6oJ1jcJ0qN2DU7Y6,N7buqCXDSZpPEtVZZwtuiWTtx8lCMaAR,1,0.137,1,0.574,1
18423,ibOBHgC_WmWuIbNOJ9IFXpCif8fUJVeu,ZmBuNKCponm7WIuKmKQkKhtKYKeYqGFr,HIhItF8ksm299GxYg5c3jbczetoLscP9,1,0.708,1,0.574,1
18424,cibNTHjJ_H8F1rEqH69lyt3DQyEn2ual,QXw27qIm1o1YoTmLKU345RMNuNcAUL1k,ABZ10VRwwVsAk2KqMwAhp9C778nQyevh,1,0.029,3,0.574,2
18425,ctTPagxkP5gM7vtAAzZogFsgCPuH5-kp,IlYEf_OkjphNivuwrcby0cZ-Qg0VeiTs,cqwKDGaK6J2yuKOHhJEJ-i9V2w4gTwd2,1,1.21,1,0.574,1
18426,c3MoV_CtzJzeTU2Kt1XhwJPuWykyw8jn,p76YI77ExVkDWFWtZdoEbzgDz8qzyi0Z,7x2Ct10LysjGKDLmTnZo_B04WQiLWRsy,1,0.174,2,0.574,2
18427,rgt69nDJXvp5KCVZcm1mJJrdX_bRJMm-,lieKhZQ71nnCJhdlSDBW123d1TWNq19L,GYQAIjmIjBn8BTytUaou4FfFYatqSdje,1,0.904,1,0.574,1
18428,9HZdpIX48z1-mUNNC_wRBp915DE2w8_Y,EKPk_jsNAd0lRdij3iInUqyJ2l4NdRL7,z803D9iqPOwZ-jk8r1KJAyjm3fkoYpfX,1,0.742,4,0.574,3
18429,bOUjTpufHCwQOe4O6IrEX3Uta7zjhuSf,zp8IKVPzK9lLqqftKBog0w9pfQvQv1dZ,Tb0pExBGw4oRAH2gL6o4Nq7wzAvtGdLh,1,0.053,2,0.574,2
18430,tVXcEmle4Las41HuUcipEQBVwkwvAdUq,-EeNr6Xe5oH8iruAc_EyRHay-7Qp7B8I,qdrQx-7qNGc6h1Y91T6Mh558Fe106QfS,1,0.108,2,0.574,2
18431,oTpr1aMQ4hG0xN-G3YHL3iUF9ijSZn-e,Z7f7AyoyvVcv223gHYfbs1KpNoD5V5Ed,YjlLnjK8kywE4TnqCfIVcfx_AAFAJ3dD,1,0.279,1,0.574,1
18432,Lh_EqcftVLTS9yhtCrxBDasds28ECjTR,0DfbQO8bNozHhaKnvVh64ArYQaM22DBf,eFvH0fJSfulIvgGKJhcBYbPkdPvAIfq1,1,0.843,1,0.574,1
18433,I-i--bC8D4kME0yxw-BzhlNAiQ_sfA6i,JCEU_86zDe_qxRLOTpemg6-aIyjAVlPD,T0AplufgD1Go3vANYNRf8wWCcjTRWKul,1,0.128,2,0.574,2
18434,Ffn32NivKEP55NtsWnjFzlkRb9QCmT-d,QhYxky0EkHR3jXhcF9e3oD7KOaFQBiJB,1Chk4TVMYJWSO4LYFvyS9HXefztMbldk,1,0.003,1,0.574,1
18435,yeGTdsag5Jv9DnLqIEE_mIyn9WKhkgX4,QTsRdlWh9PU0qkZVftB22m5p_qhjd9Fu,bHCEH6Cndvr0K-m0VE2-pxBAQuuwGZ6U,1,0.717,1,0.574,1
18436,f97oFj9IMhH56NSPIplTwpk_WQnUjyHI,e3mZ9XW-H51_osTqJGWm7qb6miQt-uMV,o-A3V8ywAyEOyOnT2eESrhKXYsyZuahD,1,0.115,2,0.574,2
18437,Ur8xhlsTk_qPf8uvy5fH_CsBuxIbM4bx,cUklQ_-S5_72qgFbF9kvgQ2bgLN5ebZg,h97lxZftvAPkg9P6TddIZ7QIWX6H6V84,1,1.069,1,0.574,1
18438,dFIKlXOyik0O2nVUBkdRmRfYUQCj3sus,JOTOOzS-dzbaphunatBvP1e_XzRt0r9t,9nq9cOkiLnFXAcNOE_RzIzT_zpLTYfIa,1,1.067,1,0.574,2
18439,9ChecJjpPWxaXnlQs28P3uhhnyU6lIVw,6kNC3CPvKA0U4UgzhuD6UkqUd_H8Djgz,WPdNoYMck9yhErn3aVWJKvA_9uXORUQa,1,0.517,1,0.574,1
18440,aCFhlEwh7V_nX-JTeOuf4uxayAQknd80,DAbAED_WiYE68QpYDyJXITI_puorNcOw,Z_KGimvF5-n73tmDQTtMBfdKpAqQId2m,1,0.161,1,0.574,1
18441,aEcWZSZbJDKJlK_YuYzO5UEdhwCVMJzS,4g-J_JfZpmTplJU4ZAT39x7OodEBd1K8,mgFnYCFfqE2BMK1x2frAfXjGFZJupIkw,1,0.146,1,0.575,1
18442,c9SVcqqHJzLyW6x7mxSsR4Pl1IbSqzx-,hIj3oqeliWaboBT3Rf0_4BymZ3meR7UY,i0UOR5e1mVXHNU2soYAzBUb2SnHbGljs,1,1.139,1,0.575,1
18443,j8v9_Dh3Cqc_Smx9IXxkc2r13Fesqt6n,bwnyV4epIOodqVwTTwiz06ameVxZOYAk,Z_aALHjlcOHrpNtnxoGYsV6Z6hdQLpm6,1,0.943,1,0.575,1
18444,E1Bhz_0UhZ500vVhc_HGYfOY29x9OGli,TTSVmNPTWXFDvqNo1y62RcW3J6KPJ_Vc,Kw8c_H8XQlS96nqRrT_Qrf5SnqJPkeaC,1,0.258,2,0.575,2
18445,5ulfuaFDgsaRU_gQlQ4NIQpMwabnzTIg,YrkpTkhJnq1sGBqrPxdZAOyjuxDOXeL8,kvNa3HRjeuGmPma0srnpgjiCU8KHAeFH,1,0.056,1,0.575,1
18446,Hjei_T2g4qFKyMdPDv0v8vIurdOSZNRL,rEO0RgA6OchO4sRH0MY9hvXW-jpoTTjr,AD39RC2HavCEXAx-1OlHWno9MlcJbQdQ,1,0.167,3,0.575,2
18447,AR-7JtMlGzWkcUK8-RAc6c4Q_5G3SfIK,cAsB-RBTfv5BqTty1zga7pfnPydZ1mOe,0mc2fmV4BzvAbWGawd71UNqgyUvFPK2w,1,0.795,1,0.575,1
18448,IZXcIBAMoCvD7uO_cxoQrDwhwGUpCrms,t8FqNgQPQ0khNolNKiBskOel99L3VczU,_eobusGqO5UeY7sdAaZxw4hyFDFICnBU,1,0.901,3,0.575,1
18449,XMUUIm21UpRQs5BWrqYleA1_H6C2QGbi,PRqF7BQ85dF8EyCbjhQEkBGkgkvQzbjX,mShYmaKu_IntbmhwzXZnxKy4L0ybuwcn,1,0.256,1,0.575,1
18450,Ow54HsVoOR_Wu7jFr-UI7SVxwbxGJn_h,FvC-1r8dfLlAvwC0HbX5XD8t4-8blfiR,RTn0Z47XL-MuURfksaX1z7L_rsmwOK59,1,1.178,1,0.575,1
18451,59hBstaYehPJibhVdILtYDR19ueIfCDP,NUSlQmdhPN6AsUs-fBeiyts5VjMqDMpX,C-T9skLw_27_SmZFv5GCWkhGOTbN26R0,1,1.229,1,0.575,2
18452,YS9Z6v5E-WakzT7Vh2WmFR5CO8mfpvCo,b3nF-aJ6XXK_aXkGTNclsO1BcQyod44y,PrWPbw5j1GWUdBQjlHw4u8i7Sm_ho5Ca,1,1.218,1,0.575,2
18453,RYlRbSRA8Sz3_UqUMRQRhyCL5C4lGgFf,dKyteik4MhET3eSAb0xd-90z_tQp0lJu,uiuRXSHZNjxBjrLOCNIxeyR6XWHeRnxj,1,0.691,1,0.575,1
18454,ykwWLQ6Edavazxb8nJpYWYWNQbe-S4B-,4dmrO2hciuczWq_vITqkDd2ABysd-UGd,1VYEVNTwDJyGRlcXWR2sV-gr-AC_6osp,1,0.529,1,0.575,2
18455,KMuRjt0FxJGDSbTOav2w2owkpOW4MuNQ,WA7-lA43I_pDL0pissRC1SNCCH0KpX0U,MW0XjA6XhGStkRjUt7iggGNaF64-Rw2W,1,0.262,1,0.575,1
18456,R6-kBGOMGXGkdm9iTcPhjub3PpmLepxM,l4DqyluKV5lIAkn64Qp5BOHUUYanbHWQ,aYchBCtED2V3X1V8LaLT-n7RMVD5CL-H,1,0.78,1,0.575,1
18457,MNm7uQZNjyE37bVHLygHPyNhYiFda3Ve,lyEnElZsvMkiASrfM7TRJa4gsX2w5GsC,vv1eSf6ThS_jtWkHLsJhS0oewRJ0jAFq,1,0.58,4,0.575,3
18458,yYXATXsc7owQA-E7etHJ9GGul4Qlj9IW,qR4p3a1UX-Jqwxs06GsPOdJF90AH80rf,EZirIhTp9iXgTnt0v4XMYvztUhEc2qQp,1,0.571,1,0.575,1
18459,LMNFbkQ6kjy8CSDjFmB3HQTF0YpCMUtq,lUbYkOWuf-pj6fClCG6g8XbyoY_KoO0G,E_6vk8M8kmwFSqxALi_jWPJdiZKP62DV,1,0.492,1,0.575,1
18460,IJY8nFjAmYzv2J0xQcZnotvb9YmqcxLC,zENmXzTS98a29hHX3794iJ0ovUWCtScf,TbUMtwtxQW7yPXWC9Jzhe5AMVU_DwAvc,1,0.832,1,0.576,1
18461,cDmrSTdBLbxROqj9hcBPocBgk4b1Xqy9,HmvelSmlk-gLL-jrxUB6odU3L1X4IDa5,PsXgMDS-mp-7qsJ6mne8Dun9VQEspGev,1,0.149,2,0.576,2
18462,xYCAQGA3rtxjGrJkw-XAM-D_oP2t4PF4,ET8OGefn4p7j4NPDmYqUH6UccicQ5LtI,GFo5LYkOqULerjkGX2c4JPgvcQy8dq4m,1,0.267,1,0.576,1
18463,nflB3Rgwf-jux8RjLBauME67eYxf0OCg,U83Oj4fVAWRwFUq8JDh9OQFlhC3_f-xp,JELDfzbTAKPCoFIhVF1l47E6HLYI8pN7,1,0.3,1,0.576,1
18464,uHKDIyhAEvH6bQjZZ02h2O_BMs79RIMY,HQYHD3rDu-8ZFzxGOZBVgbeBaavz94JK,TT7To3CNn2oUN9aMAhedXgnyfVdecIlO,1,0.007,1,0.576,1
18465,lbfXHW9Ow9ukqo2T1UEK2gw1fiKzn3SN,59V6rOyJYFB_JjY5ipLVqkXYQmUNYHVO,BUNACr6XQks9Lh26xhNPhu-Co4GiUUZO,1,1.02,1,0.576,1
18466,KvWD5KidaFVVECqEeoSHIFsfjf_mNot7,E51V1WU2VKsttn-N_C3fTo1Tw8qud30k,yhiJ6jjtczAAbB9dPrVuvCI9KovGYBzX,1,0.226,1,0.576,1
18467,TeEi9gADKpwiZbmiiNEcq46ermeOwiwm,6inSq9YmVI85PoY0UB-nxAohNsyPMFiA,gFFl2yP0T7UeY45Z5FZa2LQV2jk5es1i,1,1.108,1,0.576,1
18468,w6S-bheGzIjRHkfNC5JlUbbGBKyghHa5,7jhEo0zUvaQRmpcmUYnZYPCYyVFtf2se,whzuqiJWAZf8yP2mw9tX2h2j0haHVhSE,1,0.784,2,0.576,1
18469,EpQMH6kxOfMqs9eBwiCGtx5I1fZXsEe6,2Iyznx-BAaLxnFXQi3tcNkBBcuiIUgF1,5fBHNh77rkclpRZWKXsC0EcAwPY31mht,1,0.177,1,0.576,1
18470,CV18RIhUtL-of6MhbqNqCXLy6dcBIEhp,JlPyzIKUN_BbkMzyuEQsTEElZECJoPi5,PmSRYcLIiDfURuicM9QRkEcNoXsYzQza,1,0.834,2,0.576,2
18471,FzRel12LHmHDktVZlSQz-o2WQRb_MxCu,5pcx-BNvIjchhD61ZX00dazpTqOLTBJG,7lsbtMk89aOTD_4S5gK4cIXUGNDQvlHo,1,0.768,1,0.576,1
18472,4oORauEWGjgCRaYhnGdTyzdHEtpkbJOS,U6OMMIG8chSSRQQoKNCngXcBBOJJVeiM,Z1Esl1h6v8XsyOiDjwk7FtIG6tSu0x5z,1,0.667,1,0.576,1
18473,Skn_e8b3LxPaJEXdU1DsDlKs7qL2xtTW,c7hUW1lMSuHeWUzP9t8BTUFpOfAIB2qx,uqrerrVYtX4OEkH0QPcWkICtDjUZIlcG,1,0.539,1,0.576,1
18474,OtMpRjWVHAXLtwqhBdfSF-oDXsAOnbdL,6prYkQ1SQBP6rGRXWaZ513CMyAR2vc_p,-WXTqdmevl-YK5KwC9QIIEjlsCKjtkVi,1,0.44,1,0.576,1
18475,9FGCl_R4k3bfaMUPlL_3o-06fz2iDFwQ,EtDzfAYNWN1weDKhN55YzX1Y49M9-0m9,yPZ-elMIWlayocqnTTwKZZgpe8XjTPzi,1,1.028,1,0.576,1
18476,P8aRn-MVy9quoaxCHutGhTh7_1b4HvqS,_aMh5-Gh5X7otZ_YI_j6xkwL3UaHJfTe,OgTdqWzS21t-WbB-YUAxsNrEoxFl770f,1,0.056,1,0.577,2
18477,Vxscz-VQ5acGxP4EVlmY6QZI4drtN5H9,FqaUFfQwrIWKkc04pkCHQbdhneAYMhiC,AgtYmRpAktdYjEKRqMXMmdeRsEOz5KKs,1,0.804,1,0.577,1
18478,kz8fARGgDVGKvVGoskA9NLeB6RE4zvEl,tCK0-4pjBVn_6YrEnnHHFNkXAAJO80at,MNc0180BU8n6xmO0QJQP4WWjAExm2lCL,1,0.565,2,0.577,1
18479,QuTxOsjnRFX3XCgvwiTPfNVzkIIjqdvq,lNACsC1d9b4VWHiv-ve_q7g9Nquw01c5,19JESQagkR2SJsNg_V_moddtfx-AJaCQ,1,0.544,1,0.577,1
18480,dvnJwSUN1_QnRpKUdqFhi0x7pTQlTdX0,YfVdPwia8pKpxi8XJ-Mn_taj2az95wcG,kLo66K5Ivp78_PEs3Gb0mi9TuE7DybG7,1,0.402,1,0.577,1
18481,seJ6O3PJdKjzzp3YGd7WJFAQaZsJzvuL,6mhcZuX6mSi6gI8Aee0X4LG1yenEVjuL,NEXRktAkWkzR_91NweFVLl0tCiHhRjIM,1,0.133,1,0.577,1
18482,ECB5sSJk-2EeCQm760i0Wvo7DJhIZMYv,LrI-RHYpYUn78B_pUipvrpdNGsQ1EmR1,I_xZv_5Iiigy2H4Iabr4JI5SVfARpoer,1,0.228,3,0.577,2
18483,7r8D37wnJG5UvYRHWKtEGqf2o5m3sytV,9y0mdoeHadWXWXJlhELiVdb0sVwf7Ata,vyCsWj5C05zzs9O3IMMxms50bkLENvy-,1,0.302,2,0.577,2
18484,ZdIXb4Ito7E1oUyeUB4Rh8b4_zskZYfO,fInxuya79K_ARoutn0e6CoY84gFjMVCg,GDunKGJAbOm93LTvTzmGb7kQL5GbNxdp,1,0.786,1,0.577,1
18485,8aTaLdSHlCVnjALkJbJ6VQGcOvOG7RLW,6QhX0rEZooUOaKjbP2z_4gXbp-q17Mro,ZX5Y57D_0RzPdb-JpVyLey_cVGsXDxK1,1,0.518,1,0.577,1
18486,f8Tiun1_tkzDjjajykTc-3TZrMr3HgAD,nC_9H5vHyqmBZWtfcNAW4piWzPGlKOoZ,D0BkfCbVRPx2Or9b6UfS0TELg8SM-F1g,1,0.784,1,0.577,1
18487,7FoDqhQYuZMaefmdoqer2qPCwrQfO6al,15uwT3tcd5gNmQ1tn2fPS-2yHFGNVweM,RrRdnkCLHvlsIbyTuqQrZc9GRkWg8zro,1,0.449,1,0.577,1
18488,VGfqaTlltIYTMR_fk1hbhPNoWNCOB_uS,9GRlmX0MVkdkukMwByuixWmDqNO2durA,GkilHoRqehI4CBfKQloVQcU0VAGttVo6,1,0.379,2,0.577,2
18489,uTgMl-Ht0Fwg9iFh6ho7OgyfXTReRWrL,xC1GCRxQwyyLwISZvvlWBgffGW8ERPuZ,lSrFYPwQMotB4jTP5YhF5eJpYZR9bxqG,1,0.053,1,0.577,1
18490,6woLU7ADjdviVB-hZLXlnjr8nTVR18ho,vzqIhqN6MbQ3K8Z_tdCt1y2zk8MLperZ,bSRy-_Keyq6ruGObNWWy0RAlmNrMl3F4,1,0.003,1,0.577,1
18491,rzuHsngDpl_MnXU9QB3S63lCp4bNc4gL,fBlA8-MWs41dXOAXnMZ_TZI-VHeJijEI,2x-MHunqtg7Vmd-qaBhSEQq-uLil72HW,1,0.497,1,0.577,1
18492,4HX43ylj7G5maELM4ieDPzUa5GPTKzsD,CXTUWzdBEEyIFRjZ6EQIxMIr8BpLlOgb,m7f_lM3qhUV7VCrX0UTEkyh1_-ANlf8h,1,0.792,1,0.577,1
18493,NhXV2XVy60ZoOr1GTQ1JdrTYR8dg-xtu,BLQeIpLI9o5F4u_mQg1lIjLaogPDB2ZX,N3XX1FjhX_9NSGnyV9YXY3tDma4LBrW1,1,0.481,1,0.577,1
18494,LsOMa2NJUlARqvRGELejKrpXcZc8yWVi,ANNr593vzy9OIRaPpWPg9h7sNm57BE8v,8wRifpojaJebVjuAQKC4-HcFiNBTF8l2,1,0.022,1,0.578,2
18495,a6QYkFungX1yjdbzJRQxUJ2cS9Tfq3Zt,PfOw-k8ucu1kNC_h7IP_l-gV3gYQhySj,h3h5TONuvw59graZwQCZE_DIR7A1aO1J,1,0.315,2,0.578,2
18496,400mrXPP3sAXtDb1tr3e-WGQ3j9P200w,3379xkymRBmqllAhTwnFvZa9AS02fhOE,3hOW0HzsBntmtVKc9mcK1czUISNyf4Jq,1,0.259,1,0.578,1
18497,RDSK39ZR9Jdp_Zqx93MTnOQf4zvPt4KY,3X6PLvqJr1h59Bmm38MW61eSkw91bioT,VZTezwyuhYwvfDiY_KUKB062jdtUixUe,1,0.162,1,0.578,1
18498,yFWM5chAONgBX3kfv2m0Q23MRTs7ugG5,Jcj7tTcg-2je9LYMkKHZlSlguNGAYKkZ,acZucL62vdqnsP6x9gWmyJSsbfLl25y1,1,0.038,1,0.578,1
18499,boBbBODFbdKC0u2ZB6ZB8NC1wsmUR6af,dcstL0F8CvP-o8gVL4-XqrDVImEDpySo,gsfcJeir6R3AwFaMU3VCR_Z-lonoUxp1,1,0.225,1,0.578,1
18500,azYv2GRmuF8gf5-THTyEzsqSL-ChhCq2,74XXOEztsxkuOInyLHOkIWXvWMzOL-HN,pBjnEaaeJqY3Iid-Q4q1qZJLTQFJPzfZ,1,0.447,1,0.578,1
18501,GRc_Syx8sJlhGjA6t1qh9jUxbOe53TnA,YILy-sgaLn6IiJhzraKztfexZSSRF97M,ImyoQSOz-GQ2RPC99TVdestVxlj5Rqx2,1,1.078,2,0.578,2
18502,emZX-IWABaDaSDnTLPvaOV_QmApSyTI5,Mh0vTMukMGgy39KDXGrn_cThanSlVsn0,7b5ivl14lrCZ_H2n025Md4gop68N-wuG,1,0.197,1,0.578,1
18503,52NwJ52AXJ5x9DbQYfEE9GPODpNXEbVu,wqHj9E5j_zn0rObOgT8zVumWpZZ2JNtk,LAVg7m0LpTcoNsMgryuKyVcwoHQXnxBS,1,0.104,3,0.578,1
18504,EnJHNeToa77EdWEpUm_NKg5Tk1xvjEwr,lTugpHqhiAHRtX5CB6gGiM7y8Ol_ak4y,kHyX4dDZpXxxjeEBnQM2-3UlrycROcZt,1,1.098,2,0.578,1
18505,kOdzDI-pw4glXSOQSQGdRjLPqlVv6Hnq,up9k4kDpexBN6IToCBYk51pw1ITqHwGL,jfbaOawsy3a-VB5rKNr3XjaPnPpNwrWj,1,0.534,1,0.578,1
18506,rThkBMZgbLh7gxjtqUm4xOrT3_CSD6Tk,KOlzN_6WQjtBb2nbH6KWQUlPKPI5P8U2,30lTuWNx_3VknlCt6Q0Vy98lCJVP4z-_,1,0.054,2,0.578,2
18507,r7HuoaCdUQy-7omlsXyh-LRnIodZYtfD,eL_5dWYpno-7_4SUdqMcSjJAMJJy_s2x,65oaeJb9etRzz7cZKU1p6ShhsywKwF2S,1,0.132,1,0.578,1
18508,j8fRxj8R07kkxUpFIGx-LBF8q-l1E_se,QxR6hzLP3c6w1-anLGiNF1NNeGde3B4-,eJzfe1gN_-XMZ-tJV3sAwF0gvfxJp5cX,1,0.647,2,0.578,2
18509,QrERpM9AGx0JT5_yIrrAvMeKQiO_z_o8,-cGO_Ou0LqpMoGF1iPMDwNoYazer4LZZ,zjApYRhlPKuWOisxDsTveWRfcL2vdxNE,1,1.3559999999999999,1,0.579,2
18510,JI9ZXtQMZMH-ivdGrQZl27o79qUbhqR4,BASkr61FWcm5CofRoSAlJZ7jPY5qQDy_,S6iPbgCU617d_E2_bNNQc8FSvUy3RuOE,1,1.1320000000000001,1,0.579,1
18511,6eCPVZ07Hd2QnBd60mi21w0ia-1QgxBr,e2Uq3NGuZhxWxVcaR1g0XYgQqNX99ZzZ,oB-0y0VmuWqQ3mmUteTwNd6rr9DTKXyY,1,0.261,1,0.579,1
18512,40ABk3su50rmj_VPak8CHzlznfLj50ev,TmdJCCIHySbSvT3baaTMVQC6WLUaUTE2,yt8eBo-L6b18CoqlF1Wb65ufPMsAXzOC,1,0.513,2,0.579,2
18513,b2Hh847sBmd7PwNDSApg8jsZ2_6YQ_xH,Xoj7XcaznLVbSgrfZMTEwLlJVwFKzhdY,GCUQg9kppdhnwUk83pVfgC91sOOYQ6Pc,1,0.326,1,0.579,1
18514,tOwM4BXZ1E8lLqzB2Aak27Qy_f2jV20E,RE3B8wyu-olMrBlzJ1797lqGZaPTGri-,Xxjnp-zNE9v0L1T5KIDV68xmOxOPo5t6,1,0.324,1,0.579,3
18515,UDQvOGLk3003M6fA61m4nZuMDbpz_stt,-6XY2MdotML6qi7fBDmS0k46CRnyZwFW,t-2ZhJAPAs98Ql5Wm2KWdpSrQRLaXQkp,1,0.553,1,0.579,1
18516,K-f3opbGfbFXI4JoRRV3MdiKau4g46Rg,p9mH1BJtTO-cxMviolw0Qy8RyN3vE9el,TeEztiI6BsQqGeAWwrg3J3qbcxZm1_wB,1,0.02,2,0.579,1
18517,MG1WptJ1MLTixPLoGNL8Ua5XHudQxFYJ,RyT481Ydoq03hBwULLZtC-fMl2IfVP20,d6UIUg-nedbn7tEwgXR6jqiM_n3fhxm5,1,0.553,2,0.579,2
18518,aWTHZoO4UXDJD7jl-a_lRGcf1wSSvHu3,JuoXqHws4P_4tNFH-9p0kdoCsmVFEf7C,pgzRO2DU_FEgig7aPEtaMt1QrBDhW5HN,1,0.819,1,0.579,1
18519,_BYSY_VcErWNzcjIA36dcO0ztNz_YGqb,F4UAxB-C8x3zCIf-Jy3D0mIdG8dC5j_I,5Gl7Qhu3xNP_dVaNzNRopbi-yB3pQw0J,1,0.431,3,0.579,3
18520,bjs1rixWk8CEN-9rUEBW-OVHd4txwE_Z,gd7bzCpf_YSq2nBdNJgkp5S5fei7E12i,VfIkGsgVsuQYn7GwAGRrwxIJ6qVDEQFf,1,0.239,1,0.579,1
18521,sNXowJJG8f729p9dxkoCeVV8I1nZWN-u,n8xH6dunWlkDPhjtD237lR7_candxPiT,oqL9zkrMs1MsLGvW0n6NyHNg6JFEFFsR,1,0.127,1,0.579,1
18522,DX8c6PI1t4OSlLBQXUIR54Kl0VoBCGe8,ApASM0Qq-Cb4RwmaEflP7kR4bQzZamaP,wQmcOTUxgUua-hIXXFScK0qHQit-pds_,1,0.043,1,0.579,1
18523,KJ-Zd42-JYs5vZKd5F91V0JlTij7SMEL,xeglfZ8V7jnBAQw0dmKj3LcWbZ9WpPVc,6aegGJwED0X9A-27wrPdCqihr5uYqUSQ,1,0.53,1,0.579,1
